WEB_ACTVY_DT,ENGN_ID,LANG_ID,DVIC_ID,CMPGN_NM,AD_GRP_NM,KEYWD_TXT,KEYWD_ID,MTCH_TYPE_ID,AD_ID,AD_TYPE,HEADLINE,DISPLAY_URL,DESCRIPTION_1,DESCRIPTION_2,DEVICE_PREF,LANDING_PAGE,EXTRNL_ID,ADCOPY_ID,IMPRESSIONS,CONDITIONAL_IMPRESSIONS,TOTAL_QUALITY_SCORE,IMPRESSION_TOTAL_RANK,VISITS,CR_PRED,BE_BID
19JUL2014,Y,E,M,YB_CMPGN6_LANG2,AD6_LANG2_Exact - KW592 KW97,+KW592+KW97,19142864624,E,5181600627,Text ad,HL18,DSPLY_URL18,DESC_1_42,,All,LAND_PG_44,EXT_ID53,C0018,64,64,192,174.08,1,0.0000,0.0000
19JUL2014,Y,E,M,YB_CMPGN6_LANG2,AD6_LANG2_Exact - KW219,+KW219,19142864649,E,5181603349,Text ad,HL18,DSPLY_URL18,DESC_1_42,,All,LAND_PG_44,EXT_ID53,C0018,745,745,1490,745,4,0.0000,0.0000
19JUL2014,Y,E,M,YB_CMPGN6_LANG2,AD6_LANG2_Exact - KW33,+KW33,19146304764,E,5181604281,Text ad,HL18,DSPLY_URL18,DESC_1_42,,All,LAND_PG_44,EXT_ID53,C0018,279,279,558,287.37,2,0.0000,0.0000
19JUL2014,Y,E,M,YB_CMPGN9_LANG2,AD9_LANG2_BMM - KW587 KW42,+KW587+KW42,19132115503,B,5181570223,Text ad,HL11,DSPLY_URL7,DESC_1_112,,All,LAND_PG_44,EXT_ID66,C0025,8,8,16,9.04,1,0.0000,0.0000
19JUL2014,Y,E,M,YB_CMPGN9_LANG2,AD9_LANG2_Exact - KW453,+KW233+KW453,19142864494,E,5181569641,Text ad,HL25,DSPLY_URL34,DESC_1_61,,All,LAND_PG_47,EXT_ID112,C0043,14,14,28,14,1,0.5540,90.8085
19JUL2014,Y,E,M,YB_CMPGN9_LANG2,AD9_LANG2_Exact - KW178,+KW503+KW178+KW567,19142864517,E,5181570318,Text ad,HL11,DSPLY_URL7,DESC_1_112,,All,LAND_PG_44,EXT_ID66,C0025,37,37,74,37,1,0.5540,90.8085
19JUL2014,Y,E,T,YB_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382,+KW104+KW382,19142864722,E,5181699103,Text ad,HL19,DSPLY_URL18,DESC_1_69,,All,LAND_PG_44,EXT_ID60,C0023,88,88,880,88,29,0.0229,3.7621
19JUL2014,Y,E,T,YB_CMPGN2_LANG2,AD3_LANG2_Exact - KW107 KW92,+KW107+KW92,19142864714,E,5181697845,Text ad,HL18,DSPLY_URL18,DESC_1_42,,All,LAND_PG_44,EXT_ID53,C0018,10,10,100,10,8,0.0135,2.2257
19JUL2014,Y,E,T,YB_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW288,+KW104+KW382+KW288,19132127677,B,5181848388,Text ad,HL18,DSPLY_URL18,DESC_1_42,,All,LAND_PG_44,EXT_ID53,C0018,9,9,90,9,2,0.0229,3.7621
19JUL2014,Y,E,T,YB_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382 KW340 KW97,+KW104+KW382+KW340+KW97,19146304810,E,5181697002,Text ad,HL23,DSPLY_URL32,DESC_1_8,,All,LAND_PG_44,EXT_ID63,C0024,4,4,40,4,1,0.1917,31.6016
19JUL2014,Y,E,T,YB_CMPGN2_LANG2,AD3_LANG2_BMM - KW107 KW288,+KW107+KW288,19132127734,B,5181850651,Text ad,HL19,DSPLY_URL18,DESC_1_69,,All,LAND_PG_44,EXT_ID60,C0023,1,1,10,1,1,0.0390,6.3956
19JUL2014,Y,E,T,YB_CMPGN4_LANG2,AD4_LANG2_Exact - KW497 KW178 KW121 KW97,+KW497+KW178+KW121+KW97,19149428893,E,5181625868,Text ad,HL19,DSPLY_URL35,DESC_1_12,,All,LAND_PG_46,EXT_ID122,C0048,12,12,96,12,1,0.0000,0.0000
19JUL2014,Y,E,T,YB_CMPGN6_LANG2,AD6_LANG2_BMM - KW592 KW340 KW288,+KW592+KW340+KW288,19132117086,B,5181604525,Text ad,HL18,DSPLY_URL18,DESC_1_42,,All,LAND_PG_44,EXT_ID53,C0018,1,1,2,4,1,0.1917,31.6016
19JUL2014,Y,E,T,YB_CMPGN9_LANG2,AD9_LANG2_BMM - KW340 KW288,+KW340+KW288,19132115735,B,5181571312,Text ad,HL25,DSPLY_URL34,DESC_1_61,,All,LAND_PG_47,EXT_ID112,C0043,2,2,6,2,1,0.0000,0.0000
19JUL2014,Y,E,T,YB_CMPGN9_LANG2,AD9_LANG2_BMM - KW178 KW121 KW288,+KW178+KW121+KW288,19132115833,B,5181571555,Text ad,HL11,DSPLY_URL7,DESC_1_112,,All,LAND_PG_44,EXT_ID66,C0025,49,49,343,59.78,2,0.0000,0.0000
19JUL2014,Y,F,D,YB_CMPGN1_LANG3,AD2_LANG2_BMM - KW324,+KW324,19132131663,B,5181701518,Text ad,HL35,DSPLY_URL16,DESC_1_28,,All,LAND_PG_2,EXT_ID6,C0001,31,31,93,31,2,0.0000,0.0000
19JUL2014,Y,F,D,YB_CMPGN1_LANG3,AD2_LANG3_BMM - KW433 KW178,+KW433+KW178,19132131297,B,5181698671,Text ad,HL40,DSPLY_URL16,DESC_1_106,,All,LAND_PG_2,EXT_ID22,C0005,2,2,14,6,1,0.5540,84.6995
19JUL2014,Y,F,D,YB_CMPGN2_LANG3,AD3_LANG2_Exact - KW104 KW382,+KW104+KW382+KW384+KW67,19142864706,E,5181665177,Text ad,HL40,DSPLY_URL16,DESC_1_106,,All,LAND_PG_2,EXT_ID22,C0005,2,2,14,2,1,0.1128,17.2399
19JUL2014,Y,F,D,YB_CMPGN2_LANG3,AD3_LANG2_Exact - KW104 KW382,+KW104+KW382,19142864704,E,5181665177,Text ad,HL40,DSPLY_URL16,DESC_1_106,,All,LAND_PG_2,EXT_ID22,C0005,5,5,40,5,4,0.0229,3.5090
19JUL2014,Y,F,D,YB_CMPGN2_LANG3,AD3_LANG2_Exact - KW104 KW382,+KW104+KW382,19142864704,E,5181665182,Text ad,HL35,DSPLY_URL16,DESC_1_40,,All,LAND_PG_2,EXT_ID11,C0002,60,60,480,60,27,0.0229,3.5306
19JUL2014,Y,F,D,YB_CMPGN2_LANG3,AD3_LANG2_BMM - KW113 KW92,+KW113+KW92,19132125150,B,5181835795,Text ad,HL35,DSPLY_URL16,DESC_1_93,,All,LAND_PG_2,EXT_ID17,C0004,2,2,6,2,1,0.1917,29.3078
19JUL2014,Y,F,D,YB_CMPGN2_LANG3,AD3_LANG2_Exact - KW107,+KW108,19146304789,E,5181663537,Text ad,HL35,DSPLY_URL16,DESC_1_40,,All,LAND_PG_2,EXT_ID11,C0002,3,3,27,3,1,0.1917,29.4878
19JUL2014,Y,F,D,YB_CMPGN2_LANG3,AD3_LANG2_BMM - KW107 KW92,+KW107+KW92,19132124811,B,5181836213,Text ad,HL35,DSPLY_URL16,DESC_1_40,,All,LAND_PG_2,EXT_ID11,C0002,2,2,14,2,4,0.0663,10.2034
19JUL2014,Y,F,D,YB_CMPGN2_LANG3,AD3_LANG2_BMM - KW104 KW382 KW92,+KW104+KW382+KW92,19132124366,B,5181832956,Text ad,HL35,DSPLY_URL16,DESC_1_93,,All,LAND_PG_2,EXT_ID17,C0004,17,17,119,17,1,0.0663,10.1411
19JUL2014,Y,F,D,YB_CMPGN2_LANG3,AD3_LANG2_Exact - KW107,+KW107,19142864698,E,5181663538,Text ad,HL35,DSPLY_URL16,DESC_1_28,,All,LAND_PG_2,EXT_ID6,C0001,1,1,7,1,1,0.0229,3.5090
19JUL2014,Y,F,D,YB_CMPGN4_LANG3,AD4_LANG2_Exact - KW426 KW340,+KW426+KW340,19146304770,E,5181623059,Text ad,HL40,DSPLY_URL16,DESC_1_106,,All,LAND_PG_2,EXT_ID22,C0005,6,6,42,6,1,0.1917,29.4878
19JUL2014,Y,F,D,YB_CMPGN9_LANG3,AD9_LANG2_BMM - KW178 KW121 KW92,+KW178+KW121+KW92,19132112462,B,5181567098,Text ad,HL40,DSPLY_URL16,DESC_1_106,,All,LAND_PG_2,EXT_ID22,C0005,5,5,15,5,1,0.1917,27.3741
19JUL2014,Y,F,D,YB_CMPGN9_LANG3,AD9_LANG3_BMM - KW178 KW124 KW92,+KW178+KW124+KW92,19132111117,B,5181560749,Text ad,HL40,DSPLY_URL16,DESC_1_106,,All,LAND_PG_2,EXT_ID22,C0005,1,1,3,2,1,0.3259,46.5360
19JUL2014,Y,F,D,YB_CMPGN9_LANG3,AD9_LANG3_BMM - KW124,+KW124,19132111126,B,5181560760,Text ad,HL35,DSPLY_URL16,DESC_1_28,,All,LAND_PG_2,EXT_ID6,C0001,540,540,2700,615.6,2,0.0000,0.0000
19JUL2014,Y,F,D,YB_CMPGN9_LANG3,AD9_LANG3_BMM - KW587 KW196,+KW587+KW196,19132110593,B,5181561647,Text ad,HL35,DSPLY_URL16,DESC_1_93,,All,LAND_PG_2,EXT_ID17,C0004,8,8,56,8,1,0.5540,84.6995
19JUL2014,Y,F,M,YB_CMPGN2_LANG3,AD3_LANG2_Exact - KW104 KW382,+KW104+KW382+KW384+KW67,19142864706,E,5181665182,Text ad,HL35,DSPLY_URL16,DESC_1_40,,All,LAND_PG_2,EXT_ID11,C0002,1,1,7,1,1,0.3259,50.1292
19JUL2014,Y,F,M,YB_CMPGN4_LANG3,AD4_LANG2_BMM - KW426 KW178 KW121 KW92,+KW426+KW178+KW121+KW92,19132119788,B,5181623584,Text ad,HL40,DSPLY_URL16,DESC_1_106,,All,LAND_PG_2,EXT_ID22,C0005,7,7,56,7,1,0.1917,29.4878
19JUL2014,Y,F,M,YB_CMPGN4_LANG3,AD4_LANG2_BMM - KW426 KW587 KW121,+KW426+KW587+KW121,19132119769,B,5181622127,Text ad,HL40,DSPLY_URL16,DESC_1_106,,All,LAND_PG_2,EXT_ID22,C0005,1,1,9,1,1,0.1917,29.3078
19JUL2014,Y,F,M,YB_CMPGN4_LANG3,AD4_LANG2_Exact - KW426 KW340,+KW426+KW340,19146304770,E,5181623059,Text ad,HL40,DSPLY_URL16,DESC_1_106,,All,LAND_PG_2,EXT_ID22,C0005,4,4,28,4,1,0.1917,29.4878
19JUL2014,Y,F,M,YB_CMPGN9_LANG3,AD9_LANG2_BMM - KW178,+KW178,19132112474,B,5181567170,Text ad,HL35,DSPLY_URL16,DESC_1_40,,All,LAND_PG_2,EXT_ID11,C0002,1,1,4,2,1,0.0000,0.0000
19JUL2014,Y,F,M,YB_CMPGN9_LANG3,AD9_LANG2_BMM - KW1 KW178 KW121 KW92,+KW1+KW178+KW121+KW92,19132112841,B,5181568861,Text ad,HL40,DSPLY_URL16,DESC_1_106,,All,LAND_PG_2,EXT_ID22,C0005,6,0,,6,2,0.5540,84.6995
19JUL2014,Y,F,T,YB_CMPGN2_LANG3,AD3_LANG2_Exact - KW104 KW382,+KW104+KW382,19142864704,E,5181665182,Text ad,HL35,DSPLY_URL16,DESC_1_40,,All,LAND_PG_2,EXT_ID11,C0002,4,4,32,4,2,0.0229,3.2775
19JUL2014,Y,F,T,YB_CMPGN9_LANG3,AD9_LANG3_BMM - KW178 KW124 KW92,+KW178+KW124+KW92,19132111117,B,5181560752,Text ad,HL35,DSPLY_URL16,DESC_1_28,,All,LAND_PG_2,EXT_ID6,C0001,2,2,6,5,1,0.3259,53.7228
20JUL2014,G,E,D,GS_CMPGN10_LANG2,AD10_LANG2_BMM - KW476 KW153,+KW476+KW153,30197180871,B,41204852646,Text ad,HL21,DSPLY_URL30,DESC_1_58,DESC_2_16,All,LAND_PG_18,EXT_ID118,C0047,82,82,410,90.2,2,0.0000,0.0000
20JUL2014,G,E,D,GS_CMPGN10_LANG2,AD10_LANG2_BMM - KW294 KW340 KW97,+KW294+KW340+KW97,68924495294,B,41204795286,Text ad,HL21,DSPLY_URL30,DESC_1_58,DESC_2_16,All,LAND_PG_18,EXT_ID118,C0047,1,1,6,1,1,0.5540,91.3287
20JUL2014,G,E,D,GS_CMPGN10_LANG2,AD10_LANG2_BMM - KW294 KW476 KW153,+KW294+KW476+KW153,56058095063,B,41204854086,Text ad,HL21,DSPLY_URL30,DESC_1_58,DESC_2_16,All,LAND_PG_18,EXT_ID118,C0047,42,42,210,46.2,2,0.0000,0.0000
20JUL2014,G,E,D,GS_CMPGN10_LANG2,AD10_LANG2_BMM - KW294 KW340,+KW294+KW340,65737656276,B,41204808966,Text ad,HL21,DSPLY_URL30,DESC_1_58,DESC_2_16,All,LAND_PG_18,EXT_ID118,C0047,1,1,6,1,1,0.0000,0.0000
20JUL2014,G,E,D,GS_CMPGN10_LANG2,AD10_LANG2_Exact - KW294,+KW294+KW476,54041610421,E,41204832366,Text ad,HL21,DSPLY_URL30,DESC_1_58,DESC_2_16,All,LAND_PG_18,EXT_ID118,C0047,207,207,1035,207,2,0.1128,18.5892
20JUL2014,G,E,D,GS_CMPGN11_LANG2,AD11_LANG2_BMM - KW530 KW178 KW121,+KW530+KW178+KW121,18225504287,B,41205264966,Text ad,HL26,DSPLY_URL36,DESC_1_101,DESC_2_11,All,LAND_PG_26,EXT_ID124,C0049,46,46,276,262.2,1,0.3259,53.7228
20JUL2014,G,E,D,GS_CMPGN11_LANG2,AD11_LANG2_BMM - KW156 KW178 KW121,+KW156+KW178+KW121,21037717502,B,41205284646,Text ad,HL26,DSPLY_URL36,DESC_1_101,DESC_2_11,All,LAND_PG_26,EXT_ID124,C0049,59,59,354,141.6,1,0.5540,91.3287
20JUL2014,G,E,D,GS_CMPGN11_LANG2,AD11_LANG2_BMM - KW530 KW178,+KW530+KW178,27229373503,B,41205279246,Text ad,HL45,DSPLY_URL36,DESC_1_107,DESC_2_5,All,LAND_PG_26,EXT_ID127,C0050,9,9,54,62.1,1,0.5540,91.3287
20JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_BMM - KW306 KW178 KW121,+KW306+KW178+KW121,22756418907,B,41179161126,Text ad,HL15,DSPLY_URL9,DESC_1_5,DESC_2_24,All,LAND_PG_22,EXT_ID94,C0036,4,4,12,15.2,1,0.1128,18.5892
20JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_BMM - KW306 KW178 KW121,+KW306+KW178+KW121,22756418907,B,41179161366,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,52,52,156,109.2,4,0.1128,18.5892
20JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_BMM - KW324,+KW324,878968447,B,41179413486,Text ad,HL15,DSPLY_URL9,DESC_1_5,DESC_2_24,All,LAND_PG_22,EXT_ID94,C0036,2845,2845,8535,11949,6,0.0390,6.4322
20JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_BMM - KW306 KW178,+KW306+KW178,27212162383,B,41179263126,Text ad,HL15,DSPLY_URL9,DESC_1_5,DESC_2_24,All,LAND_PG_22,EXT_ID94,C0036,36,36,180,208.8,1,0.5540,90.8085
20JUL2014,G,E,D,GS_CMPGN1_LANG2,AD2_LANG2_Exact - KW306 KW178 KW121,+KW331+KW306+KW178+KW122,17653890,E,41179391646,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID24,C0006,1,1,8,2,1,0.3259,53.7228
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW53 KW178 KW121,+KW104+KW382+KW53+KW178+KW121,24716099699,B,41174985966,Text ad,HL8,DSPLY_URL21,DESC_1_17,DESC_2_30,All,LAND_PG_21,EXT_ID41,C0013,4,4,36,4,2,0.1128,18.5892
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW178 KW121,+KW104+KW382+KW178+KW121,19779828481,B,41175236046,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,9,9,90,10.8,3,0.1128,18.4833
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW113 KW382,+KW113+KW382,21101491,E,41177837286,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,56,56,448,56,19,0.0135,2.2257
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW102 KW382,+KW102+KW382,21867102128,B,41176899126,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,34,34,340,44.2,1,0.0000,0.0000
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382 KW97,+KW104+KW382+KW97,1292840742,E,41176593366,Text ad,HL46,DSPLY_URL8,DESC_1_96,DESC_2_22,All,LAND_PG_22,EXT_ID91,C0035,35,35,350,35,15,0.0663,10.9348
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW178 KW121 KW44,+KW104+KW382+KW178+KW121+KW44,22324657152,B,41174974086,Text ad,HL4,DSPLY_URL24,DESC_1_87,DESC_2_10,All,LAND_PG_22,EXT_ID46,C0016,4,4,40,4,1,0.1917,31.6016
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW53 KW340,+KW104+KW382+KW53+KW340,24717990059,B,41176138326,Text ad,HL8,DSPLY_URL21,DESC_1_17,DESC_2_30,All,LAND_PG_21,EXT_ID41,C0013,2,2,20,2,1,0.1128,18.5892
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW178 KW121 KW92,+KW104+KW382+KW178+KW121+KW92,68924684534,B,41176257726,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,1,1,10,1,1,0.0663,10.9348
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW178 KW121 KW97,+KW104+KW382+KW178+KW121+KW97,18225643247,B,41175654606,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,15,15,150,15,5,0.0663,10.9348
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW178 KW121,+KW104+KW178+KW121,22324032672,B,41175182406,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,6,6,60,7.2,1,0.1917,31.6016
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW102 KW2 KW97,+KW102+KW2+KW97,28268371859,B,41176557006,Text ad,HL46,DSPLY_URL8,DESC_1_96,DESC_2_22,All,LAND_PG_22,EXT_ID91,C0035,1,1,9,1,1,0.5540,91.3287
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW102 KW382,+KW102+KW382,21867102128,B,41176899006,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,25,25,250,32.5,2,0.0000,0.0000
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW121,+KW104+KW382+KW121,18225643367,B,41175412086,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,26,26,260,26,2,0.1128,18.5892
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW113 KW382 KW178 KW121,+KW113+KW382+KW178+KW121,19779825001,B,41175335526,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,3,3,30,3,3,0.1128,18.5892
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW113 KW382,+KW113+KW382,19779796681,B,41175912846,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,4,4,32,4,1,0.1128,18.5892
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW113 KW382,+KW113+KW382,19779796681,B,41175912726,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,7,7,56,7.7,2,0.0229,3.7621
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382 KW97,+KW104+KW382+KW97,1292840742,E,41176593126,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,951,951,9510,951,328,0.0229,3.7621
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW113,+KW113,89174340,E,41178122766,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,28,28,84,28,3,0.0390,6.4322
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW107,+KW107,2716839617,B,41175928326,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,6,6,48,6,1,0.0663,10.8725
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW107,+KW108,25269750,E,41177620806,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,12,12,72,12,1,0.1917,31.4216
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW107,+KW107,21101441,E,41177620686,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,181,181,1448,181,51,0.0135,2.2130
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW107,+KW607,25269720,E,41177620686,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,2,2,16,2,1,0.3259,53.7228
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW107,+KW107,2716839617,B,41175928206,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,1,1,8,1,1,0.0663,10.9348
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW115,+KW115,23199091159,B,41176967646,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,59,59,177,64.9,2,0.0000,0.0000
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW340,+KW104+KW340,19779828361,B,41175643086,Text ad,HL23,DSPLY_URL32,DESC_1_7,DESC_2_23,All,LAND_PG_22,EXT_ID62,C0024,1,1,10,1,2,0.0390,6.4322
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW107 KW97,+KW107+KW97,19779824401,B,41175554046,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,11,11,88,11,5,0.0663,10.9348
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW340,+KW104+KW382+KW340,19779828721,B,41175282606,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,10,10,100,10,2,0.1128,18.4833
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW113 KW382,+KW113+KW382,21101491,E,41177837406,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,2,2,16,2,3,0.0229,3.7621
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382,+KW104+KW382,16416311,E,41176463886,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,2977,2977,29770,2977,795,0.0135,2.2130
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382 KW340,+KW104+KW382+KW340,26879660,E,41177365806,Text ad,HL3,DSPLY_URL4,DESC_1_31,DESC_2_38,All,LAND_PG_22,EXT_ID88,C0034,5,5,50,5,2,0.0390,6.3956
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104 KW382,+KW104+KW382+KW384,12648941,E,41176463886,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,17,17,119,17,5,0.1128,18.5892
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW340,+KW104+KW382+KW340,19779828721,B,41175282726,Text ad,HL23,DSPLY_URL32,DESC_1_7,DESC_2_23,All,LAND_PG_22,EXT_ID62,C0024,21,21,210,21,2,0.1128,18.5892
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW587,+KW104+KW382+KW587,22324489632,B,41176093206,Text ad,HL19,DSPLY_URL18,DESC_1_68,DESC_2_15,All,LAND_PG_22,EXT_ID59,C0023,4,4,40,4,1,0.0663,10.9348
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW382 KW53,+KW104+KW382+KW53,24716099579,B,40423000086,Text ad,HL9,DSPLY_URL43,DESC_1_84,DESC_2_41,All,LAND_PG_21,EXT_ID37,C0011,35,35,245,35,2,0.1128,18.5892
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW113 KW382 KW92,+KW113+KW382+KW92,28798621139,B,41176112046,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,12,12,84,12,3,0.0390,6.3956
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104,+KW104,34384233,E,41176519206,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,95,95,760,95,12,0.0390,6.3956
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW107 KW92,+KW107+KW92,1791803932,E,41178002286,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,11,11,88,11,6,0.0229,3.7621
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW104,+KW155+KW104+KW484,167026389,E,41176519206,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,5,5,5,8,1,0.5540,90.8085
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_Exact - KW107 KW92,+KW605+KW107+KW92,3904413154,E,41178002286,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,49,49,392,49,25,0.0390,6.4322
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW92,+KW104+KW92,28798119899,B,41176295046,Text ad,HL18,DSPLY_URL18,DESC_1_41,DESC_2_46,All,LAND_PG_22,EXT_ID52,C0018,1,1,7,1,1,0.0000,0.0000
20JUL2014,G,E,D,GS_CMPGN2_LANG2,AD3_LANG2_BMM - KW104 KW97,+KW104+KW97,28798119779,B,41175089286,Text ad,HL46,DSPLY_URL8,DESC_1_96,DESC_2_22,All,LAND_PG_22,EXT_ID91,C0035,396,396,1980,435.6,3,0.0390,6.3956
